ID,Zip_Code,Total_Population,Has?
25878,75039,18010,0
25879,75040,62277,1
25880,75041,33304,0
25881,75042,39559,0
25882,75043,59951,0
25883,75044,40942,0
25884,75048,24203,0
25885,75050,42670,0
25886,75051,40962,0
25887,75052,94133,1
25888,75054,10764,0
25889,75056,57115,0
25890,75057,14562,0
25891,75058,2697,0
25892,75060,47922,0
25893,75061,54907,0
25894,75062,48553,1
25895,75063,38383,0
25896,75065,12457,0
25897,75067,66896,1
25898,75068,55848,0
25899,75069,36879,0
25900,75070,93299,0
25901,75071,49846,1
25902,75074,48977,0
25903,75075,35933,1
25904,75076,7244,0
25905,75077,36181,0
25906,75078,20611,0
25907,75080,50247,1
25908,75081,37960,0
25909,75082,23733,0
25910,75087,33110,1
25911,75088,25842,1
25912,75089,33117,0
25913,75090,23936,1
25914,75092,24312,0
25915,75093,48021,0
25916,75094,23097,1
25917,75098,54534,0
25918,75101,710,0
25919,75102,1251,0
25920,75103,13967,0
25921,75104,48568,1
25922,75105,245,0
25923,75109,4096,0
25924,75110,28847,0
25925,75114,5930,0
25926,75115,52377,0
25927,75116,19996,0
25928,75117,4007,0
25929,75119,27514,0
25930,75124,4229,0
25931,75125,6236,0
25932,75126,42409,0
25933,75127,1719,0
25934,75132,1864,0
25935,75134,22106,0
25936,75135,7113,0
25937,75137,19640,0
25938,75140,6752,0
25939,75141,5815,0
25940,75142,18702,0
25941,75143,14138,0
25942,75144,3377,0
25943,75146,19071,0
25944,75147,6736,0
25945,75148,5774,0
25946,75149,55797,0
25947,75150,62297,1
25948,75152,4694,0
25949,75153,440,0
25950,75154,40225,1
25951,75155,2946,0
25952,75156,15720,0
25953,75157,267,0
25954,75158,3793,0
25955,75159,19440,0
25956,75160,25315,1
25957,75161,6577,0
25958,75163,2440,0
25959,75164,629,0
25960,75165,42048,1
25961,75166,4057,0
25962,75167,10616,0
25963,75169,12779,0
25964,75172,4109,0
25965,75173,4166,0
25966,75180,24112,0
25967,75181,27588,0
25968,75182,6077,0
25969,75189,25560,0
25970,75201,15185,0
25971,75202,2029,0
25972,75203,16351,0
25973,75204,30370,0
25974,75205,24211,0
25975,75206,38762,0
25976,75207,8028,0
25977,75208,29448,0
25978,75209,13898,0
25979,75210,8243,0
25980,75211,77600,0
25981,75212,26120,0
25982,75214,34145,0
25983,75215,15664,0
25984,75216,52895,0
25985,75217,85249,0
25986,75218,22264,0
25987,75219,23277,0
25988,75220,42642,0
25989,75223,14351,0
25990,75224,36468,0
25991,75225,21568,0
25992,75226,4790,0
25993,75227,57806,0
25994,75228,74605,0
25995,75229,32390,0
25996,75230,27521,0
25997,75231,40464,0
25998,75232,30714,0
25999,75233,16318,0
26000,75234,32589,0
26001,75235,18794,0
26002,75236,18542,0
26003,75237,20295,0
26004,75238,33009,0
26005,75240,27875,0
26006,75241,29398,0
26007,75243,67445,1
26008,75244,13613,0
26009,75246,2276,0
26010,75247,712,0
26011,75248,35464,0
26012,75249,16100,0
26013,75251,2368,0
26014,75252,26493,0
26015,75253,22721,0
26016,75254,26602,0
26017,75270,0,0
26018,75287,53903,0
26019,75390,0,0
26020,75401,18830,0
26021,75402,16931,1
26022,75407,16367,0
26023,75409,14010,0
26024,75410,5327,0
26025,75411,1157,0
26026,75412,528,0
26027,75413,223,0
26028,75414,3184,0
26029,75415,128,0
26030,75416,2887,0
26031,75417,2691,0
26032,75418,14318,0
26033,75420,870,0
26034,75421,898,0
26035,75422,2946,0
26036,75423,2749,0
26037,75424,3765,0
26038,75426,4953,0
26039,75428,10802,0
26040,75431,2356,0
26041,75432,3519,0
26042,75433,2752,0
26043,75435,1374,0
26044,75436,1923,0
26045,75437,1335,0
26046,75438,918,0
26047,75439,932,0
26048,75440,6201,0
26049,75441,128,0
26050,75442,9848,0
26051,75446,3553,0
26052,75447,1057,0
26053,75448,604,0
26054,75449,1484,0
26055,75450,173,0
26056,75451,998,0
26057,75452,4306,0
26058,75453,3102,0
26059,75454,8807,0
26060,75455,28560,0
26061,75457,6131,0
26062,75459,5207,0
26063,75460,22226,0
26064,75462,11691,0
26065,75468,918,0
26066,75469,350,0
26067,75470,502,0
26068,75471,1503,0
26069,75472,3931,0
26070,75473,3879,0
26071,75474,15047,0
26072,75475,220,0
26073,75476,988,0
26074,75477,895,0
26075,75478,831,0
26076,75479,1859,0
26077,75480,1814,0
26078,75481,346,0
26079,75482,24802,0
26080,75486,2552,0
26081,75487,1688,0
26082,75488,603,0
26083,75489,1061,0
26084,75490,2399,0
26085,75491,5646,0
26086,75492,404,0
26087,75493,532,0
26088,75494,9931,0
26089,75495,7797,0
26090,75496,3436,0
26091,75497,3585,0
26092,75501,35692,0
26093,75503,25916,1
26094,75550,838,0
26095,75551,10867,0
26096,75554,1805,0
26097,75555,1765,0
26098,75556,1044,0
26099,75558,1902,0
26100,75559,5316,0
26101,75560,715,0
26102,75561,5108,0
26103,75562,58,0
26104,75563,4410,0
26105,75565,193,0
26106,75566,604,0
26107,75567,5191,0
26108,75568,2271,0
26109,75569,3229,0
26110,75570,10969,0
26111,75571,3189,0
26112,75572,4285,0
26113,75573,59,0
26114,75574,1716,0
26115,75601,16310,0
26116,75602,22112,0
26117,75603,5913,0
26118,75604,30565,0
26119,75605,30721,1
26120,75630,2238,0
26121,75631,3137,0
26122,75633,13779,0
26123,75638,5908,0
26124,75639,2790,0
26125,75640,5020,0
26126,75641,126,0
26127,75642,27,0
26128,75643,2462,0
26129,75644,12579,0
26130,75645,10253,0
26131,75647,12459,0
26132,75650,8858,0
26133,75651,2192,0
26134,75652,17061,0
26135,75654,12299,0
26136,75656,4601,0
26137,75657,8139,0
26138,75661,3043,0
26139,75662,26009,0
26140,75667,1072,0
26141,75668,2005,0
26142,75669,613,0
26143,75670,17537,0
26144,75672,16252,0
26145,75681,2299,0
26146,75682,519,0
26147,75683,3811,0
26148,75684,7750,0
26149,75686,13047,0
26150,75691,3006,0
26151,75692,5078,0
26152,75693,6973,0
26153,75701,34876,0
26154,75702,28270,0
26155,75703,40868,1
26156,75704,9974,0
26157,75705,2591,0
26158,75706,9793,0
26159,75707,14565,0
26160,75708,7709,0
26161,75709,5046,0
26162,75750,3695,0
26163,75751,16715,0
26164,75752,7445,0
26165,75754,6506,0
26166,75755,5150,0
26167,75756,4873,0
26168,75757,12166,0
26169,75758,8100,0
26170,75759,39,0
26171,75760,2429,0
26172,75762,12986,0
26173,75763,6286,0
26174,75764,234,0
26175,75765,7751,0
26176,75766,26671,0
26177,75770,3364,0
26178,75771,21078,0
26179,75773,12927,0
26180,75778,3167,0
26181,75779,160,0
26182,75780,226,0
26183,75783,7559,0
26184,75784,829,0
26185,75785,10909,0
26186,75788,102,0
26187,75789,7501,0
26188,75790,4600,0
26189,75791,13268,0
26190,75792,2562,0
26191,75801,15615,0
26192,75803,22903,0
26193,75831,5746,0
26194,75832,124,0
26195,75833,3462,0
26196,75835,10924,0
26197,75838,638,0
26198,75839,5192,0
26199,75840,6950,0
26200,75844,6340,0
26201,75845,3208,0
26202,75846,2875,0
26203,75847,1783,0
26204,75848,108,0
26205,75849,85,0
26206,75850,959,0
26207,75851,4834,0
26208,75852,4889,0
26209,75853,809,0
26210,75855,2463,0
26211,75856,121,0
26212,75858,14,0
26213,75859,1657,0
26214,75860,6415,0
26215,75861,8780,0
26216,75862,9863,0
26217,75901,31647,0
26218,75904,33820,0
26219,75925,4099,0
26220,75926,1121,0
26221,75928,726,0
26222,75929,1860,0
26223,75930,1909,0
26224,75931,2189,0
26225,75932,1833,0
26226,75933,1139,0
26227,75934,138,0
26228,75935,13955,0
26229,75936,842,0
26230,75937,987,0
26231,75938,2686,0
26232,75939,4939,0
26233,75941,8974,0
26234,75942,198,0
26235,75943,1349,0
26236,75944,1409,0
26237,75946,3209,0
26238,75948,6037,0
26239,75949,7376,0
26240,75951,16072,0
26241,75954,3079,0
26242,75956,8533,0
26243,75959,742,0
26244,75960,857,0
26245,75961,15484,0
26246,75962,3204,0
26247,75964,19086,0
26248,75965,18811,1
26249,75966,5287,0
26250,75968,1883,0
26251,75969,3726,0
26252,75972,6040,0
26253,75973,2470,0
26254,75974,3245,0
26255,75975,3727,0
26256,75976,806,0
26257,75977,471,0
26258,75978,145,0
26259,75979,12384,0
26260,75980,2500,0
26261,76001,31829,0
26262,76002,36569,0
26263,76006,23259,0
26264,76008,16334,0
26265,76009,21049,0
26266,76010,57813,0
26267,76011,22953,0
26268,76012,26571,0
26269,76013,33169,1
26270,76014,35235,0
26271,76015,16464,0
26272,76016,30808,0
26273,76017,47010,0
26274,76018,31416,0
26275,76020,27714,0
26276,76021,35903,0
26277,76022,13059,1
26278,76023,5930,0
26279,76028,67388,0
26280,76031,18050,0
26281,76033,25190,0
26282,76034,25557,1
26283,76035,1466,0
26284,76036,25736,0
26285,76039,33750,1
26286,76040,32301,0
26287,76041,331,0
26288,76043,7509,0
26289,76044,3799,0
26290,76048,23702,1
26291,76049,27889,0
26292,76050,5747,0
26293,76051,51685,1
26294,76052,20779,0
26295,76053,30567,1
26296,76054,11948,0
26297,76055,2643,0
26298,76058,18068,0
26299,76059,5211,0
26300,76060,7638,0
26301,76061,84,0
26302,76063,69146,1
26303,76064,1790,0
26304,76065,34291,0
26305,76066,3193,0
26306,76067,20561,0
26307,76070,731,0
26308,76071,4069,0
26309,76073,6155,0
26310,76077,419,0
26311,76078,10366,0
26312,76082,18030,0
26313,76084,8456,0
26314,76085,10747,0
26315,76086,22311,0
26316,76087,26889,1
26317,76088,11854,0
26318,76092,30138,1
26319,76093,1680,0
26320,76102,9803,0
26321,76103,13689,0
26322,76104,18199,1
26323,76105,21661,0
26324,76106,39218,0
26325,76107,30110,0
26326,76108,41418,0
26327,76109,22448,0
26328,76110,31118,0
26329,76111,22456,0
26330,76112,41448,0
26331,76114,25647,1
26332,76115,20485,0
26333,76116,49789,0
26334,76117,31298,0
26335,76118,16318,0
26336,76119,48380,0
26337,76120,19041,0
26338,76123,32131,0
26339,76126,21355,0
26340,76127,2048,0
26341,76129,2983,0
26342,76131,37868,0
26343,76132,26405,0
26344,76133,51022,0
26345,76134,26581,0
26346,76135,23845,1
26347,76137,60065,0
26348,76140,30643,0
26349,76148,23819,1
26350,76155,5289,0
26351,76164,16091,0
26352,76177,7907,0
26353,76179,57204,0
26354,76180,36385,1
26355,76182,31227,0
26356,76201,28038,1
26357,76205,20992,0
26358,76207,14221,0
26359,76208,23463,0
26360,76209,24667,0
26361,76210,44044,0
26362,76225,3313,0
26363,76226,25037,0
26364,76227,29616,0
26365,76228,1027,0
26366,76230,9538,0
26367,76233,3490,0
26368,76234,15341,0
26369,76238,400,0
26370,76239,1263,0
26371,76240,27123,0
26372,76244,74414,0
26373,76245,1869,0
26374,76247,14009,0
26375,76248,39131,0
26376,76249,8516,0
26377,76250,1011,0
26378,76251,658,0
26379,76252,2622,0
26380,76253,313,0
26381,76255,5369,0
26382,76258,6820,0
26383,76259,4890,0
26384,76261,310,0
26385,76262,34422,0
26386,76263,58,0
26387,76264,1541,0
26388,76265,1806,0
26389,76266,15439,0
26390,76268,277,0
26391,76270,1797,0
26392,76271,1626,0
26393,76272,4256,0
26394,76273,9245,0
26395,76301,15632,0
26396,76302,13725,0
26397,76305,4264,0
26398,76306,15099,0
26399,76308,19361,1
26400,76309,12939,0
26401,76310,17720,0
26402,76311,8501,0
26403,76351,1853,0
26404,76354,12085,0
26405,76357,662,0
26406,76360,3561,0
26407,76363,433,0
26408,76364,143,0
26409,76365,4395,0
26410,76366,2102,0
26411,76367,14963,0
26412,76370,252,0
26413,76371,1557,0
26414,76372,1409,0
26415,76373,198,0
26416,76374,3917,0
26417,76377,820,0
26418,76379,616,0
26419,76380,3633,0
26420,76384,12385,0
26421,76388,318,0
26422,76389,1387,0
26423,76401,29478,0
26424,76402,831,0
26425,76424,8794,0
26426,76426,12453,0
26427,76427,1021,0
26428,76429,158,0
26429,76430,2428,0
26430,76431,2931,0
26431,76432,1152,0
26432,76433,1514,0
26433,76435,453,0
26434,76436,234,0
26435,76437,5401,0
26436,76442,7496,0
26437,76443,2316,0
26438,76444,3472,0
26439,76445,322,0
26440,76446,8105,0
26441,76448,5224,0
26442,76449,2427,0
26443,76450,12885,0
26444,76452,95,0
26445,76453,1357,0
26446,76454,1560,0
26447,76455,1249,0
26448,76457,4102,0
26449,76458,5913,0
26450,76459,175,0
26451,76460,419,0
26452,76462,3102,0
26453,76463,380,0
26454,76464,587,0
26455,76466,107,0
26456,76469,68,0
26457,76470,3820,0
26458,76471,2275,0
26459,76472,1507,0
26460,76474,223,0
26461,76475,909,0
26462,76476,2718,0
26463,76481,222,0
26464,76483,972,0
26465,76484,926,0
26466,76486,1040,0
26467,76487,2704,0
26468,76490,67,0
26469,76491,341,0
26470,76501,17571,0
26471,76502,38571,0
26472,76504,23368,1
26473,76508,10,0
26474,76511,2869,0
26475,76513,38124,0
26476,76518,1408,0
26477,76519,457,0
26478,76520,8124,0
26479,76522,36581,1
26480,76523,0,0
26481,76524,3359,0
26482,76525,1051,0
26483,76527,3886,0
26484,76528,16708,0
26485,76530,2190,0
26486,76531,4632,0
26487,76534,2927,0
26488,76537,4921,0
26489,76538,734,0
26490,76539,8530,0
26491,76541,18447,0
26492,76542,50324,0
26493,76543,29256,0
26494,76544,26637,1
26495,76548,29595,1
26496,76549,48970,0
26497,76550,12517,0
26498,76554,2285,0
26499,76556,1281,0
26500,76557,4783,0
26501,76559,5534,0
26502,76561,1007,0
26503,76565,72,0
26504,76566,330,0
26505,76567,9098,0
26506,76569,2250,0
26507,76570,2909,0
26508,76571,7200,0
26509,76573,22,0
26510,76574,18939,0
26511,76577,3311,0
26512,76578,1422,0
26513,76579,4672,0
26514,76596,1319,0
26515,76597,2816,0
26516,76598,505,0
26517,76599,2057,0
26518,76621,907,0
26519,76622,1110,0
26520,76623,144,0
26521,76624,2065,0
26522,76626,1312,0
26523,76627,1612,0
26524,76628,26,0
26525,76629,1686,0
26526,76630,1124,0
26527,76631,555,0
26528,76632,1537,0
26529,76633,5346,0
26530,76634,7068,0
26531,76635,1219,0
26532,76636,1330,0
26533,76637,629,0
26534,76638,3081,0
26535,76639,1341,0
26536,76640,2816,0
26537,76641,1768,0
26538,76642,7025,0
26539,76643,14253,0
26540,76645,10477,0
26541,76648,2762,0
26542,76649,701,0
26543,76650,172,0
26544,76651,3232,0
26545,76652,1210,0
26546,76653,902,0
26547,76654,178,0
26548,76655,8530,0
26549,76656,2440,0
26550,76657,9663,0
26551,76660,530,0
26552,76661,8108,0
26553,76664,3494,0
26554,76665,2399,0
26555,76666,259,0
26556,76667,11261,0
26557,76670,1524,0
26558,76671,1792,0
26559,76673,1620,0
26560,76676,268,0
26561,76678,362,0
26562,76679,1380,0
26563,76680,302,0
26564,76681,676,0
26565,76682,2702,0
26566,76685,17,0
26567,76686,209,0
26568,76687,1934,0
26569,76689,3715,0
26570,76690,984,0
26571,76691,6524,0
26572,76692,10577,0
26573,76693,1604,0
26574,76701,1906,0
26575,76704,7825,0
26576,76705,30546,0
26577,76706,36680,0
26578,76707,16256,0
26579,76708,27160,0
26580,76710,24415,1
26581,76711,9671,0
26582,76712,25350,0
26583,76798,1599,0
26584,76801,24918,0
26585,76802,5010,0
26586,76820,107,0
26587,76821,4595,0
26588,76823,3348,0
26589,76824,15,0
26590,76825,6891,0
26591,76827,402,0
26592,76828,211,0
26593,76831,39,0
26594,76832,691,0
26595,76834,5349,0
26596,76836,9,0
26597,76837,2901,0
26598,76841,25,0
26599,76842,213,0
26600,76844,3719,0
26601,76845,154,0
26602,76848,70,0
26603,76849,3884,0
26604,76852,191,0
26605,76853,1575,0
26606,76854,238,0
26607,76856,3684,0
26608,76857,1733,0
26609,76858,335,0
26610,76859,1967,0
26611,76861,1992,0
26612,76862,186,0
26613,76864,700,0
26614,76865,107,0
26615,76866,696,0
26616,76869,122,0
26617,76870,297,0
26618,76871,723,0
26619,76872,851,0
26620,76873,41,0
26621,76874,40,0
26622,76875,551,0
26623,76877,4187,0
26624,76878,1920,0
26625,76882,259,0
26626,76884,148,0
26627,76885,184,0
26628,76887,95,0
26629,76888,137,0
26630,76890,1015,0
26631,76901,29879,0
26632,76903,32103,0
26633,76904,34828,0
26634,76905,13129,0
26635,76908,2652,0
26636,76930,110,0
26637,76932,3744,0
26638,76933,1344,0
26639,76934,1308,0
26640,76935,1736,0
26641,76936,3122,0
26642,76937,54,0
26643,76939,8,0
26644,76940,164,0
26645,76941,1430,0
26646,76943,3693,0
26647,76945,1647,0
26648,76949,16,0
26649,76950,3915,0
26650,76951,1139,0
26651,76953,38,0
26652,76955,148,0
26653,76957,0,0
26654,76958,158,0
26655,77002,12370,0
26656,77003,9646,0
26657,77004,37642,0
26658,77005,28233,0
26659,77006,21945,0
26660,77007,35822,0
26661,77008,34491,0
26662,77009,37751,0
26663,77010,915,0
26664,77011,18598,0
26665,77012,20085,0
26666,77013,20790,0
26667,77014,35729,0
26668,77015,57258,0
26669,77016,29597,0
26670,77017,32556,0
26671,77018,28073,0
26672,77019,21572,0
26673,77020,25898,0
26674,77021,26654,0
26675,77022,27364,0
26676,77023,28528,0
26677,77024,38110,0
26678,77025,28922,0
26679,77026,22799,0
26680,77027,16012,0
26681,77028,15725,0
26682,77029,17894,0
26683,77030,10813,0
26684,77031,18052,0
26685,77032,14443,0
26686,77033,29692,0
26687,77034,40183,0
26688,77035,38324,0
26689,77036,76605,0
26690,77037,20038,1
26691,77038,30653,0
26692,77039,27972,0
26693,77040,48273,0
26694,77041,35372,0
26695,77042,42098,0
26696,77043,25838,0
26697,77044,42665,0
26698,77045,36270,0
26699,77046,1029,0
26700,77047,29410,0
26701,77048,17143,0
26702,77049,33749,0
26703,77050,5031,0
26704,77051,16661,0
26705,77053,31868,0
26706,77054,22517,0
26707,77055,45003,0
26708,77056,21732,0
26709,77057,40130,0
26710,77058,16669,0
26711,77059,17374,0
26712,77060,44549,0
26713,77061,26276,0
26714,77062,26583,0
26715,77063,38931,0
26716,77064,49578,0
26717,77065,38820,0
26718,77066,33796,0
26719,77067,33489,0
26720,77068,10897,0
26721,77069,18238,0
26722,77070,51080,0
26723,77071,27981,0
26724,77072,62162,0
26725,77073,42780,0
26726,77074,39915,0
26727,77075,43586,0
26728,77076,35144,0
26729,77077,57757,0
26730,77078,15820,0
26731,77079,33577,0
26732,77080,45665,0
26733,77081,49059,0
26734,77082,56641,0
26735,77083,79408,0
26736,77084,104582,0
26737,77085,17981,0
26738,77086,29506,0
26739,77087,37200,0
26740,77088,56716,0
26741,77089,52699,0
26742,77090,38361,0
26743,77091,25277,0
26744,77092,38476,0
26745,77093,44428,0
26746,77094,9439,0
26747,77095,72081,0
26748,77096,35465,0
26749,77098,13444,0
26750,77099,51905,0
26751,77201,0,0
26752,77301,31801,0
26753,77302,19311,0
26754,77303,19695,0
26755,77304,28692,1
26756,77306,11453,0
26757,77316,21272,0
26758,77318,15437,0
26759,77320,35670,0
26760,77326,15,0
26761,77327,22430,0
26762,77328,15863,0
26763,77331,7667,0
26764,77334,286,0
26765,77335,2519,0
26766,77336,12397,0
26767,77338,40335,1
26768,77339,41403,0
26769,77340,29900,1
26770,77342,0,0
26771,77345,29090,0
26772,77346,63233,0
26773,77350,173,0
26774,77351,33199,0
26775,77354,35904,0
26776,77355,27271,0
26777,77356,25888,0
26778,77357,24334,0
26779,77358,5597,0
26780,77359,418,0
26781,77360,5084,0
26782,77362,5546,0
26783,77363,2705,0
26784,77364,1822,0
26785,77365,31406,0
26786,77367,111,0
26787,77368,181,0
26788,77369,482,0
26789,77371,8025,0
26790,77372,12351,0
26791,77373,58255,0
26792,77374,463,0
26793,77375,50525,0
26794,77376,430,0
26795,77377,36758,1
26796,77378,16150,0
26797,77379,78226,0
26798,77380,26691,0
26799,77381,36919,0
26800,77382,40546,0
26801,77384,16472,0
26802,77385,23578,0
26803,77386,53042,0
26804,77388,45841,1
26805,77389,31883,0
26806,77396,54352,0
26807,77401,19062,0
26808,77406,41008,0
26809,77407,48157,0
26810,77412,105,0
26811,77414,23369,0
26812,77415,86,0
26813,77417,2760,0
26814,77418,9926,0
26815,77419,1473,0
26816,77420,2245,0
26817,77422,13378,0
26818,77423,11551,0
