Total Population,ZIP Code,Median Income
445,17237,22623
423,17238,24181
79,17239,30341
912,17240,35500
2322,17241,27889
327,17243,22480
559,17244,31454
26,17247,18750
172,17249,21607
32,17251,30833
207,17252,25777
139,17253,27500
275,17255,32102
2338,17257,23586
235,17260,23814
67,17261,9046
299,17262,31029
18,17263,26494
724,17264,25979
86,17265,30068
137,17266,30438
777,17267,28116
2322,17268,28424
67,17271,27232
19,17272,17478
788,17301,30692
361,17302,29987
372,17304,32300
108,17306,30417
977,17307,30432
147,17309,31453
61,17311,22097
910,17313,28272
609,17314,30130
1789,17315,31079
1087,17316,35328
190,17317,27105
22,17318,21250
1013,17319,35300
1266,17320,34250
524,17321,31225
1207,17322,29761
462,17324,30121
3935,17325,24932
956,17327,33133
226,17329,33551
4395,17331,30659
777,17339,36720
1401,17340,31802
232,17344,25881
436,17345,32300
735,17347,35822
466,17349,42995
1276,17350,28576
204,17352,28697
289,17353,33438
119,17355,35583
1434,17356,30770
762,17360,36911
365,17361,40177
1584,17362,31881
1024,17363,34359
322,17364,30531
316,17365,26935
614,17366,30841
778,17368,34268
449,17370,36250
78,17371,31154
803,17372,29033
1290,17401,15304
2501,17402,28415
3665,17403,25285
2494,17404,29829
1884,17406,29510
516,17407,35000
1842,17408,32497
422,17501,32194
240,17502,31531
157,17505,27857
34,17508,46750
905,17509,29289
1351,17512,27372
431,17516,35144
1234,17517,30158
227,17518,25110
480,17519,28134
256,17520,40527
2760,17522,28474
672,17527,30130
366,17529,28445
278,17532,32288
286,17535,31900
379,17536,31133
368,17538,33374
879,17540,31518
3240,17543,34392
1525,17545,30100
693,17547,31606
33,17550,19131
1063,17551,19401
1129,17552,35539
392,17554,30022
710,17555,30713
945,17557,25534
267,17560,30484
539,17562,26451
628,17563,25716
221,17565,36586
1829,17566,29810
408,17569,34427
298,17572,26291
582,17578,29608
726,17579,31763
136,17581,29271
186,17582,35316
664,17584,28421
3600,17601,34135
3830,17602,22912
4414,17603,27249
43,17606,22083
3749,17701,21750
1715,17702,28934
259,17721,27985
22,17723,33125
932,17724,23065
26,17727,26023
1042,17728,28947
21,17729,19722
107,17731,31250
1309,17737,27486
19,17739,28125
2459,17740,26992
619,17744,22452
2740,17745,19643
1000,17747,26373
33,17748,22756
95,17749,25809
22,17750,26932
1617,17751,26212
1115,17752,25752
1635,17754,30827
2406,17756,23943
241,17758,25295
210,17760,28688
142,17762,30450
65,17763,19722
730,17764,18454
411,17765,22500
20,17767,25658
132,17768,21313
1269,17771,26857
785,17772,26535
485,17774,26035
135,17776,25000
857,17777,25259
43,17778,20227
2234,17801,23963
750,17810,13943
349,17812,21950
615,17813,27277
1221,17814,26430
4512,17815,24747
1758,17820,29390
3077,17821,28849
508,17823,28427
378,17824,35081
217,17827,26483
116,17829,27344
823,17830,29665
229,17832,20560
317,17834,23236
68,17835,30461
82,17836,37917
1683,17837,19318
33,17840,25313
956,17841,24572
1646,17842,26062
1565,17844,26361
507,17845,23310
1003,17846,26555
1541,17847,24732
85,17850,24280
641,17851,21594
812,17853,25410
426,17855,27530
216,17856,27309
704,17857,27878
735,17859,26989
347,17860,30850
19,17861,50288
66,17862,12813
559,17864,24116
30,17865,19286
1320,17866,20174
55,17867,25625
132,17868,31653
1531,17870,25232
1082,17872,21810
296,17876,24882
426,17878,23702
31,17880,30577
251,17881,24850
71,17884,18750
34,17885,23750
75,17886,21762
106,17888,24712
513,17889,30686
3256,17901,26210
112,17920,30625
793,17921,25058
657,17922,35100
83,17923,22284
104,17925,20909
386,17929,27473
168,17930,27891
1100,17931,20496
148,17934,25156
362,17935,19286
190,17936,34875
348,17938,32175
311,17941,29432
39,17944,36250
34,17945,23750
488,17948,20483
102,17949,21250
31,17951,24792
54,17952,27000
225,17953,24792
253,17954,26123
56,17957,26121
428,17959,26579
661,17960,26849
887,17961,33648
1256,17963,28117
313,17964,28598
426,17965,26019
735,17967,27589
103,17968,31875
434,17970,21519
860,17972,31785
26,17974,29474
624,17976,19643
86,17978,28750
773,17980,26473
874,17981,21938
130,17982,35000
187,17983,30588
325,17985,29425
748,18011,36729
1769,18013,28612
1180,18014,29158
3048,18015,21547
3407,18017,34360
2729,18018,26998
2039,18020,34270
185,18030,29000
586,18031,45061
823,18032,30308
780,18034,29224
1335,18036,37381
747,18037,30078
229,18038,35313
1069,18040,40293
655,18041,33742
3523,18042,25266
2202,18045,35745
1232,18049,35635
276,18051,38843
1992,18052,31420
200,18053,30440
512,18054,38733
1226,18055,30918
92,18056,28636
662,18058,27477
106,18059,48617
1720,18062,39246
34,18063,33210
1993,18064,33400
663,18066,39010
1473,18067,31557
768,18069,42150
60,18070,26161
742,18071,27585
427,18072,30127
753,18073,35483
553,18074,39806
466,18076,35288
453,18077,45000
726,18078,39982
31,18079,18173
842,18080,30276
107,18083,31250
271,18085,33851
40,18086,20991
38,18087,29097
905,18088,35653
479,18091,27421
319,18092,38008
381,18101,14165
3711,18102,17412
2946,18103,27751
3633,18104,30852
425,18106,35845
1440,18109,21500
2334,18201,22520
1025,18202,22915
327,18210,25703
88,18211,45423
23,18212,38413
461,18214,26961
274,18216,26662
338,18218,23569
163,18219,32472
83,18220,23882
22,18221,38438
595,18222,33981
506,18224,23311
631,18229,26732
36,18230,17560
79,18231,23988
346,18232,19370
22,18234,18026
1579,18235,26333
588,18237,22842
268,18240,23490
109,18241,25595
32,18242,29034
82,18244,26750
28,18245,27973
17,18246,27147
88,18248,24208
376,18249,36863
202,18250,26098
1132,18252,24900
186,18254,24432
988,18255,25803
40,18256,27167
1824,18301,24909
1051,18302,30072
81,18321,23017
199,18322,30515
572,18324,25872
138,18325,24028
197,18326,27648
104,18327,27604
580,18328,28175
392,18330,30930
28,18331,20837
191,18332,30022
191,18334,30025
45,18335,33787
596,18336,27478
1308,18337,31651
21,18342,21034
330,18343,33643
175,18344,29022
160,18346,35417
134,18347,29605
90,18350,30701
103,18351,25294
47,18352,19884
636,18353,30874
71,18354,43150
93,18355,40380
1473,18360,24483
48,18370,37031
52,18371,51932
139,18372,21293
374,18403,33143
275,18405,23895
1726,18407,23753
2528,18411,34478
17,18413,12663
1303,18414,35203
105,18415,31659
296,18417,24879
1099,18419,26273
942,18421,23467
787,18424,29026
181,18425,28500
392,18426,25356
1416,18428,25439
1812,18431,24497
997,18433,29732
231,18434,25403
76,18435,19848
816,18436,25464
59,18437,22750
102,18438,34125
101,18439,30250
35,18441,16467
40,18443,32250
2371,18444,33097
396,18445,21663
844,18446,23533
591,18447,28046
71,18451,31563
261,18452,24257
240,18453,23333
20,18455,33125
143,18456,18750
16,18457,23438
385,18458,31494
24,18460,33750
102,18461,26094
109,18462,27188
49,18463,28472
145,18464,25893
437,18465,25134
1065,18466,25898
18,18469,41375
422,18470,31690
93,18471,51063
1421,18472,23425
68,18473,25417
169,18503,11654
1894,18504,23528
1825,18505,22825
278,18507,30506
999,18508,20218
1445,18509,20373
1771,18510,14323
944,18512,27407
309,18517,23005
521,18518,29873
446,18519,23061
150,18602,43571
1624,18603,23739
180,18610,24458
2372,18612,30439
611,18614,23461
477,18615,26955
185,18616,19655
159,18617,22224
389,18618,29621
111,18619,21667
933,18621,27419
28,18622,17643
757,18623,23940
31,18624,24737
82,18625,30852
165,18626,24620
62,18628,21300
551,18629,26367
755,18630,29367
136,18631,21589
96,18632,24352
1651,18634,25004
876,18635,27036
341,18636,28900
2005,18640,25773
781,18641,30413
252,18642,28442
932,18643,27451
916,18644,31044
1041,18651,23099
30,18653,28409
1064,18655,27726
346,18656,30075
2176,18657,27541
739,18660,28207
1243,18661,27862
611,18701,7237
4212,18702,21778
2864,18704,28077
1349,18705,25429
2008,18706,25596
1666,18707,34206
858,18708,35614
235,18709,24512
1691,18801,29667
570,18810,24892
421,18812,35125
91,18814,28125
27,18816,36667
51,18817,29250
446,18818,24846
292,18821,22109
697,18822,23400
54,18823,21700
451,18824,28627
33,18825,22000
376,18826,30980
66,18828,21250
329,18829,23967
230,18830,31250
267,18831,28333
471,18832,29389
645,18833,25925
645,18834,24281
901,18837,25426
961,18840,27066
56,18842,19750
32,18843,31471
398,18844,28854
146,18845,27625
239,18846,28490
1462,18847,24245
1692,18848,27500
496,18850,30470
264,18851,24250
1009,18853,31783
330,18854,26080
2864,18901,36460
2084,18902,48248
2122,18914,46960
73,18915,37188
344,18917,34824
30,18920,41398
451,18925,55824
522,18929,50121
358,18930,36500
37,18932,42903
1207,18938,51350
3043,18940,51470
207,18942,33790
1898,18944,36135
517,18947,37431
2814,18951,35249
943,18954,45681
263,18955,30915
936,18960,34338
106,18962,30625
1260,18964,36352
3604,18966,40414
1521,18969,35146
191,18970,42284
525,18972,37538
3499,18974,36000
1674,18976,42452
237,18977,56696
67,18980,47083
1636,19001,36214
3052,19002,44094
1207,19003,43913
1029,19004,52219
2543,19006,37284
1818,19007,25118
1782,19008,36676
183,19009,29583
2652,19010,35786
763,19012,39709
3463,19013,17205
1776,19014,35612
1446,19015,31976
35,19017,19766
1717,19018,33613
3728,19020,31259
838,19021,28238
434,19022,20935
1632,19023,24361
522,19025,56533
3141,19026,38401
1726,19027,37226
430,19029,28028
1091,19030,31174
480,19031,44940
458,19032,31620
666,19033,40805
658,19034,44043
400,19035,81897
1095,19036,31394
3211,19038,38506
2010,19040,36490
858,19041,43675
123,19043,35874
1023,19044,43074
1776,19046,46281
3708,19047,38731
2210,19050,31991
2067,19053,38159
1621,19054,33920
863,19055,32731
1237,19056,31840
983,19057,32003
678,19060,50632
1669,19061,30065
3494,19063,45810
2272,19064,42030
641,19066,62195
3887,19067,46935
981,19070,36061
924,19072,61614
1707,19073,50322
603,19074,36175
820,19075,44517
320,19076,35702
989,19078,35184
461,19079,26618
858,19081,36594
2632,19082,23017
3842,19083,41619
1198,19085,9075
1052,19086,45388
3021,19087,53053
1935,19090,34063
278,19094,28991
534,19095,35847
1198,19096,60436
314,19102,60556
1545,19103,53686
5093,19104,12922
957,19106,60115
1336,19107,34767
3925,19111,25722
18,19113,40294
2349,19114,31346
2003,19115,30362
2323,19116,27202
1408,19118,40944
2114,19119,33603
3721,19120,19390
1867,19121,13432
1947,19122,13325
1173,19123,40297
3207,19124,18283
1450,19125,35448
1220,19126,22315
419,19127,35484
3155,19128,40170
816,19129,34771
2153,19130,47266
2814,19131,21103
1957,19132,15733
1494,19133,11089
2896,19134,15905
1812,19135,23634
2521,19136,24627
816,19137,30969
1740,19138,20390
2497,19139,18349
2738,19140,13773
1924,19141,19927
1541,19142,18850
3858,19143,21893
2722,19144,20804
2397,19145,23909
2481,19146,33771
2891,19147,37786
2866,19148,23910
2977,19149,21726
1487,19150,26739
1603,19151,28377
2212,19152,25845
682,19153,26044
2363,19154,31766
668,19301,45257
566,19310,30084
945,19311,33846
1108,19312,52307
809,19317,58242
4548,19320,32622
1006,19330,33958
517,19333,73698
3517,19335,44922
1171,19341,48338
1498,19342,46901
1227,19343,49800
1148,19344,33014
126,19345,3807
2255,19348,37680
1397,19350,45412
1349,19352,27099
2213,19355,50371
145,19358,23456
640,19362,35009
1935,19363,34653
1069,19365,32443
76,19372,31565
385,19373,28871
52,19374,21714
4235,19380,41745
5142,19382,37271
416,19383,2773
1113,19390,36279
2865,19401,27170
3463,19403,39519
358,19405,31935
2560,19406,45814
1776,19422,50894
1251,19425,70459
3826,19426,43234
1981,19428,48012
50,19436,42188
52,19437,52578
2038,19438,45426
1471,19440,33487
894,19444,51203
5215,19446,39845
59,19453,36929
2160,19454,44825
39,19456,52250
3088,19460,41947
1812,19462,42787
4325,19464,30455
1824,19465,40936
2175,19468,38540
1595,19473,42500
29,19474,50625
791,19475,35662
22,19477,19688
33,19492,20703
131,19501,36825
298,19503,32875
664,19504,36290
509,19505,31471
1904,19506,33964
309,19507,28450
1284,19508,31842
331,19510,37553
1510,19512,32341
1160,19518,38012
1033,19520,35681
1065,19522,36787
1268,19525,44078
1304,19526,30000
597,19529,33651
1541,19530,16263
1147,19533,27375
245,19534,31568
115,19536,26563
275,19539,30658
967,19540,36777
638,19541,35871
598,19543,42759
20,19544,22865
22,19545,35250
368,19547,32080
110,19549,26875
80,19550,18224
985,19551,34796
52,19554,41806
721,19555,34484
129,19559,32667
598,19560,32109
424,19562,31439
944,19565,30645
821,19567,30639
2535,19601,15655
1285,19602,14807
2082,19604,17021
1803,19605,30321
2875,19606,32723
1716,19607,31239
1653,19608,36980
689,19609,33024
1428,19610,33657
911,19611,18356
2233,19701,39321
2938,19702,36055
1290,19703,31614
313,19706,29774
1060,19707,56111
1861,19709,43243
4607,19711,31003
2383,19713,31495
168,19716,2499
820,19717,2499
4421,19720,30748
155,19730,45699
23,19731,27000
1056,19734,39822
1738,19801,19262
1661,19802,25181
2288,19803,46774
1453,19804,30536
3014,19805,27555
942,19806,42809
720,19807,66250
3225,19808,36244
1211,19809,39119
3018,19810,40305
3288,19901,25350
74,19902,20570
2910,19904,29267
627,19930,48340
95,19931,30179
804,19933,27654
1134,19934,34535
32,19936,20208
817,19938,31224
547,19939,30322
668,19940,26144
371,19941,22107
875,19943,30803
218,19944,34926
547,19945,25991
578,19946,22500
1625,19947,25679
759,19950,23168
221,19951,37951
680,19952,28962
374,19953,30767
229,19954,25716
1078,19956,26963
2768,19958,33052
370,19960,28787
621,19962,32321
1810,19963,30230
87,19964,28200
3233,19966,27251
234,19967,38528
880,19968,33307
768,19970,35532
1357,19971,37015
2083,19973,26757
823,19975,27444
2007,19977,31343
134,19979,24219
4336,20001,48825
5425,20002,47865
3000,20003,62392
186,20004,114597
760,20005,70616
420,20006,4380
1883,20007,63233
1813,20008,77960
3121,20009,65318
2221,20010,44333
4952,20011,36589
1231,20012,50606
1175,20015,85959
2655,20016,65839
1701,20017,40000
1525,20018,32228
4074,20019,24058
3502,20020,21681
814,20024,55473
2897,20032,21189
332,20036,64813
1227,20037,25740
59,20052,3662
444,20057,2499
416,20064,3060
1240,20105,70090
372,20106,39397
1985,20109,32212
3345,20110,35073
2301,20111,36670
2451,20112,52288
503,20115,42031
298,20117,55430
331,20119,39656
3137,20120,50563
2271,20121,41804
1725,20124,65174
31,20129,63508
21,20130,32188
1549,20132,50952
232,20135,41449
2451,20136,58462
204,20137,42875
758,20141,58986
112,20143,56346
94,20144,54904
5530,20147,56939
3332,20148,84069
1579,20151,44535
2352,20152,70464
2989,20155,53615
526,20158,47873
2693,20164,35040
2685,20165,57872
679,20166,50806
2280,20169,60367
3463,20170,43699
4279,20171,65931
2305,20175,50769
3270,20176,49312
1086,20180,53304
878,20181,44065
39,20184,59643
1176,20186,37978
1617,20187,48560
1544,20190,58431
2527,20191,51419
1377,20194,80318
161,20197,79583
177,20198,46611
15,20307,43200
47,20317,32202
29,20373,21716
79,20390,21574
1704,20601,45776
1726,20602,41776
2165,20603,55576
44,20606,26994
761,20607,50704
122,20608,35463
103,20609,25417
111,20611,33750
1022,20613,53591
18,20615,72721
427,20616,45732
58,20617,38281
43,20618,45292
682,20619,57033
63,20620,32854
89,20621,30179
589,20622,34674
253,20623,55571
98,20624,40718
46,20625,26316
23,20626,42604
21,20629,72734
22,20630,48398
31,20632,23309
364,20634,36008
586,20636,46428
349,20637,51200
997,20639,48254
1016,20640,35401
88,20645,62794
1597,20646,45705
1090,20650,46941
1251,20653,36712
1020,20657,41527
120,20658,38382
1556,20659,41183
218,20662,37150
277,20664,36058
33,20667,27167
355,20670,24750
46,20674,46089
140,20675,32154
288,20676,46558
229,20677,41914
994,20678,34431
50,20680,33583
66,20684,30544
509,20685,45136
18,20687,52083
119,20688,40732
161,20689,42383
